Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy Return,Dividends,Transaction Cost
2004-03-10,-0.002951616,-0.015,-0.0027,-0.0039,0.00004,-0.001099227,0,0.001812389
2004-03-11,-0.00369356,-0.0142,0.0035,-0.0016,0.00004,-0.00160343,-0.000437955,0.001612175
2004-03-12,-0.012210676,0.0134,0.0098,0.0022,0.00004,-0.011325802,0.000603266,0.00144814
2004-03-15,0.004835049,-0.0156,-0.0106,-0.0029,0.00004,0.006672241,-0.00026772,0.001529472
2004-03-16,0.004464174,0.0043,-0.0066,-0.0007,0.00004,0.007119815,-0.001309138,0.001306503
2004-03-17,-0.003917707,0.0122,0.007,0.0036,0.00004,-0.001874087,0,0.00200362
2004-03-18,0.006165114,-0.002,-0.0051,0.0012,0.00004,0.008211944,-0.00042968,0.00157715
2004-03-19,0.013744603,-0.01,0.0031,0.0027,0.00004,0.01560945,-0.00045396,0.001370887
2004-03-22,0.001991578,-0.0142,-0.0064,-0.0022,0.00004,0.004194933,0,0.002163355
2004-03-23,-0.005514735,-0.0009,0.0037,0.0002,0.00004,-0.003028817,-0.000670641,0.001775277
2004-03-24,-0.001381149,-0.0027,-0.0007,-0.0012,0.00004,0.000560672,0,0.001901821
2004-03-25,-0.004707055,0.0168,0.0075,-0.0019,0.00004,-0.00236683,0,0.002300225
2004-03-26,0.003894549,0,0.0032,0.0036,0.00004,0.005684768,4.80E-05,0.001798219
2004-03-29,-0.000825627,0.0134,0.0058,-0.0022,0.00004,0.000777016,0,0.001562643
2004-03-30,0.003090296,0.0047,0.0046,0.0015,0.00004,0.004927492,0,0.001797196
2004-03-31,0.000565174,0,0.0015,0.0022,0.00004,0.002532764,0,0.00192759
2004-04-01,-0.003094457,0.0064,0.0023,0.0004,0.00004,-0.001475051,0,0.001579406
2004-04-02,0.004136294,0.009,0.0079,0.0005,0.00004,0.005202101,0,0.001025807
2004-04-05,0.002461053,0.0079,0.0014,-0.004,0.00004,0.003775639,0,0.001274586
2004-04-06,0.006515337,-0.0028,-0.0074,0.0019,0.00004,0.008588382,-0.000431624,0.001601421
2004-04-07,-0.005399404,-0.005,0.0088,-0.0012,0.00004,-0.003442297,0,0.001917107
2004-04-08,0.010924199,-0.0014,-0.0032,0.0016,0.00004,0.0132461,0,0.002281901
2004-04-12,0.015844297,0.005,0.0022,-0.0032,0.00004,0.017726796,-0.000152782,0.001689717
2004-04-13,0.01194552,-0.015,-0.0054,-0.0037,0.00004,0.013627864,0,0.001642344
2004-04-14,0.007911804,-0.0021,-0.0029,-0.0044,0.00004,0.009112472,0.000517208,0.001677876
2004-04-15,0.00202328,-0.0004,-0.0023,-0.0038,0.00004,0.003064858,0.001134447,0.002136025
2004-04-16,0.003057315,0.0046,-0.0004,0.001,0.00004,0.00477439,0,0.001677075
2004-04-19,8.8573E-05,0.0022,0.0052,-0.0029,0.00004,0.001623475,0.00046391,0.001958812
2004-04-20,0.012458201,-0.0148,-0.0023,0.0001,0.00004,0.013841727,0,0.001343526
2004-04-21,0.00818376,0.006,0.0057,0,0.00004,0.009389404,0.00060924,0.001774884
2004-04-22,-0.006284969,0.0144,0.0015,-0.0007,0.00004,-0.004531094,0,0.001713875
2004-04-23,0.00253002,-0.0001,-0.0028,-0.0004,0.00004,0.00462648,-0.000215163,0.001841297
2004-04-26,0.008690122,-0.0033,0.0001,-0.0034,0.00004,0.010190895,0.00024205,0.001702823
2004-04-27,-0.002784481,0.0013,-0.0004,-0.0012,0.00004,-0.001769324,0.000707833,0.00168299
2004-04-28,0.012780619,-0.0146,-0.0092,-0.0006,0.00004,0.01406763,0,0.001247011
2004-04-29,0.017635653,-0.0086,-0.0078,-0.0076,0.00004,0.019524837,0,0.001849184
2004-04-30,0.005969023,-0.0066,-0.0079,-0.0002,0.00004,0.007670415,0,0.001661392
2004-05-03,0.009142245,0.0085,0.0004,-0.0035,0.00003,0.010636418,0.0003928,0.001856973
2004-05-04,-0.000172341,0.0021,0.0041,0.0018,0.00003,0.001732172,0,0.001874513
2004-05-05,0.007386134,0.0027,-0.001,-0.0019,0.00003,0.009270414,0,0.00185428
2004-05-06,0.006395123,-0.008,-0.0034,-0.0019,0.00003,0.008156328,0,0.001731205
2004-05-07,-0.00086898,-0.0148,-0.0067,-0.005,0.00003,0.000779549,0,0.001618529
2004-05-10,-0.001963469,-0.0129,-0.0055,-0.0046,0.00003,-0.000101227,-0.00052646,0.001305782
2004-05-11,-0.015339025,0.0095,0.0085,0.0022,0.00003,-0.013462936,0,0.001846089
2004-05-12,-0.009418684,0.0012,-0.0022,-0.0007,0.00003,-0.007746025,0,0.001642659
2004-05-13,0.031090882,-0.0008,-0.0025,0.0001,0.00003,0.03187399,0.001303987,0.002057095
2004-05-14,0.00354473,-0.0017,-0.0062,-0.0012,0.00003,0.005628171,0,0.002053441
2004-05-17,0.003564057,-0.0113,-0.0039,-0.003,0.00003,0.005719456,-0.000349485,0.001775914
2004-05-18,-0.001753026,0.0076,0.0038,0.0025,0.00003,5.38E-05,0,0.001776826
2004-05-19,0.00032401,-0.0019,-0.0003,0.0051,0.00003,0.003024238,-0.000818733,0.001851495
2004-05-20,0.010188208,0.0002,-0.0015,0.0015,0.00003,0.011704155,0,0.001485947
2004-05-21,0.003598358,0.0044,0.0042,0.0001,0.00003,0.005292733,-0.00015624,0.001508135
2004-05-24,-0.003138573,0.0029,0.0067,0.0052,0.00003,0.000373503,-0.00206694,0.001415136
2004-05-25,0.002458539,0.0166,0.0058,0.0007,0.00003,0.004321392,0,0.001832853
2004-05-26,-0.004934418,0.0029,0.0014,0.0002,0.00003,-0.003173887,-0.000158455,0.001572076
2004-05-27,0.011752297,0.0051,-0.0026,-0.001,0.00003,0.013043244,0.000220688,0.001481635
2004-05-28,-0.002157279,0.0002,-0.0006,0.0013,0.00003,-0.00078217,0,0.001345109
2004-06-01,0.004494578,0.0014,0.0069,-0.0007,0.00004,0.005442854,0,0.000908276
2004-06-02,0.003964545,0.0031,-0.0024,-0.0015,0.00004,0.005338135,0,0.00133359
2004-06-03,0.00408277,-0.009,-0.0095,-0.0004,0.00004,0.005446235,0,0.001323465
2004-06-04,0.002456592,0.0057,0.0038,0.0011,0.00004,0.00401122,0,0.001514628
2004-06-07,-0.004266566,0.0157,0.0016,0.0036,0.00004,-0.001920795,-0.000690509,0.001615262
2004-06-08,0.012759546,0.0008,-0.0017,-0.0008,0.00004,0.014470964,0,0.001671418
2004-06-09,0.00351685,-0.0104,-0.0047,-0.0004,0.00004,0.00485693,0,0.00130008
2004-06-10,-0.001621568,0.0036,-0.003,0.0037,0.00004,0.000194916,-0.00019408,0.001582404
2004-06-14,0.002414933,-0.0105,-0.0057,-0.0057,0.00004,0.004106332,-0.00045993,0.001191469
2004-06-15,-0.006456474,0.0071,0.0099,0.002,0.00004,-0.004526153,0,0.001890321
2004-06-16,-0.005228619,0.0014,0.0025,-0.0006,0.00004,-0.004629962,0.000922391,0.001481048
2004-06-17,0.001352409,-0.0014,0.0001,0.0007,0.00004,0.00356379,0,0.002171381
2004-06-18,-0.008046603,0.0019,-0.002,0.0019,0.00004,-0.006166554,0.000147887,0.001987936
2004-06-21,0.005014469,-0.0042,0.0009,0.0013,0.00004,0.006407768,0,0.001353299
2004-06-22,-0.003535805,0.0038,0.0024,0.0007,0.00004,-0.001675978,-0.000606958,0.001212869
2004-06-23,0.004282854,0.009,0.0054,0.0021,0.00004,0.005676266,-2.15E-05,0.001331912
2004-06-24,-0.007223859,-0.0023,-0.0001,0.0016,0.00004,-0.006052425,0,0.001131434
2004-06-25,-0.001299296,-0.0023,0.0122,0.0009,0.00004,-0.000600153,0.000635845,0.001294988
2004-06-28,-0.004308551,-0.0025,-0.0006,-0.0007,0.00004,-0.003279746,0,0.000988805
2004-06-29,-0.005802792,0.0031,0.0057,-0.0007,0.00004,-0.003536485,-0.000992297,0.00123401
2004-06-30,0.004004264,0.0048,0.0008,0.0034,0.00004,0.005364754,0,0.00132049
2004-07-01,0.004675376,-0.0106,-0.0053,0.0054,0.00005,0.006551591,0,0.001826215
2004-07-02,-0.003632323,-0.0028,0.0018,0.0039,0.00005,-0.001827032,0,0.001755291
2004-07-06,0.00843678,-0.0094,-0.009,0.0091,0.00005,0.00991311,0,0.00142633
2004-07-07,-0.002262515,0.0015,-0.0034,0.002,0.00005,-0.001048813,0.0008217,0.001985402
2004-07-08,-0.004314899,-0.0096,-0.0097,0.0025,0.00005,-0.002615342,-0.00015341,0.001496147
2004-07-09,-0.000650919,0.0031,0.0018,-0.0016,0.00005,0.000620505,0,0.001221424
2004-07-12,-0.002694435,0.0004,-0.0049,0.0037,0.00005,-0.000324791,-0.000668405,0.001651239
2004-07-13,0.003256195,0.0009,0.0001,0.0018,0.00005,0.005291989,-0.000376371,0.001609423
2004-07-14,0.003563326,-0.0033,-0.0035,0.0042,0.00005,0.003641487,0.001226295,0.001254456
2004-07-15,-0.011646513,-0.0032,0.0063,0.0012,0.00005,-0.007896985,-0.002023312,0.001676216
2004-07-16,-0.005246949,-0.0056,-0.0075,0.0063,0.00005,-0.00345618,-0.00019836,0.001542409
2004-07-19,0.000408481,-0.0012,-0.0027,0.0055,0.00005,0.001857841,0,0.00139936
2004-07-20,0.00272329,0.0083,0.0094,-0.0074,0.00005,0.004196029,0,0.001422739
2004-07-21,0.002691909,-0.0149,-0.0121,0.007,0.00005,0.003796523,0.000258233,0.001312847
2004-07-22,0.005417381,0.0014,-0.0043,-0.006,0.00005,0.006979412,0,0.001512031
2004-07-23,-0.002123134,-0.0103,-0.0041,0.0064,0.00005,-0.000416377,-3.61E-05,0.001620657
2004-07-26,0.006972546,-0.0039,-0.0069,0.0013,0.00005,0.008840056,0.000181632,0.001999142
2004-07-27,0.002361794,0.011,0.0104,-0.0066,0.00005,0.004315604,0.000204037,0.002107847
2004-07-28,-0.003704888,-0.0009,-0.006,0.0025,0.00005,-0.001625562,0,0.002029326
2004-07-29,0.015911737,0.0066,0.0089,-0.0044,0.00005,0.017358095,0,0.001396358
2004-07-30,0.002734182,0.0014,0.0021,-0.0031,0.00005,0.00483078,0,0.002046598
2004-08-02,0.003458637,0.0036,-0.0045,0.002,0.00005,0.004982403,0.000173421,0.001647187
2004-08-03,0.001202122,-0.0075,-0.009,0.0077,0.00005,0.003140251,0,0.001888129
2004-08-04,0.005363295,-0.002,0.0006,0,0.00005,0.00719514,0,0.001781845
2004-08-05,0.000650176,-0.0163,-0.0021,0.0046,0.00005,0.002380743,0,0.001680567
2004-08-06,-0.000147627,-0.0159,-0.0092,0.008,0.00005,0.001774148,0,0.001871775
2004-08-09,-0.00331019,0.0002,-0.0035,0.0001,0.00005,-0.001846277,0,0.001413913
2004-08-10,0.002066982,0.0139,0.0078,-0.0044,0.00005,0.00425625,-0.0005184,0.001620868
2004-08-11,0.010154756,-0.0029,-0.0041,0.0009,0.00005,0.013116192,-0.001415895,0.001495541
2004-08-12,0.002734139,-0.0118,-0.005,0.0032,0.00005,0.004076849,-3.57E-05,0.00125701
2004-08-13,0.007036192,0.001,-0.0003,0.0013,0.00005,0.009098788,0,0.002012596
2004-08-16,-0.012738854,0.014,0.0038,-0.0009,0.00005,-0.010472768,-0.00033435,0.001881736
2004-08-17,0.001356591,0.003,0.0015,-0.0053,0.00005,0.002906995,0,0.001500404
2004-08-18,0.004926849,0.0134,0.0076,-0.0073,0.00005,0.006425906,0,0.001449057
2004-08-19,0.000861215,-0.0038,-0.0026,0.0023,0.00005,0.002773653,0,0.001862438
2004-08-20,0.002158287,0.0079,0.0091,-0.0027,0.00005,0.00451119,-0.000156874,0.002146029
2004-08-23,-0.008989381,-0.0032,-0.0033,-0.003,0.00005,-0.007180813,0.000165749,0.001924317
2004-08-24,0.000317283,0.0003,0.0016,0.0015,0.00005,0.002403949,0.00012012,0.002156786
2004-08-25,0.001764973,0.0084,0.0013,-0.0047,0.00005,0.003686856,0,0.001871883
2004-08-26,-0.00198901,-0.0005,-0.0049,0.0039,0.00005,-0.000400035,0,0.001538975
2004-08-27,0.003807379,0.0033,0.0051,-0.0026,0.00005,0.005518104,0,0.001660725
2004-08-30,0.001572047,-0.0086,-0.0044,0.0035,0.00005,0.002633972,0.000685856,0.001697781
2004-08-31,-6.7363E-05,0.0048,0.0004,0.0015,0.00005,0.001821876,0,0.001839239
2004-09-01,0.0049968,0.003,0.0057,-0.0039,0.00005,0.006603145,0.00011117,0.001667515
2004-09-02,0.002245423,0.0109,0.0027,-0.0026,0.00005,0.003905433,0,0.00161001
2004-09-03,0.000557685,-0.0045,-0.0025,0.004,0.00005,0.002140268,-0.000301805,0.001230778
2004-09-07,0.003050185,0.0073,0.0033,-0.0002,0.00005,0.00477627,0.00011253,0.001788615
2004-09-08,0.001439762,-0.0048,-0.0034,0.0002,0.00005,0.002234575,0.000540679,0.001285492
2004-09-09,0.004640104,0.0034,0.0121,-0.0029,0.00005,0.006225901,0,0.001535797
2004-09-10,0.003422198,0.0053,0.0017,-0.0058,0.00005,0.005065027,0,0.001592829
2004-09-13,-0.003278987,0.003,0.0046,-0.0048,0.00005,-0.001852113,0.000164342,0.001541216
2004-09-14,0.002197212,0.0019,-0.0047,-0.0009,0.00005,0.003977094,0.000154811,0.001884693
2004-09-15,-0.007960613,-0.0067,0.0013,0.004,0.00005,-0.007419367,0.001198882,0.001690128
2004-09-16,0.000337277,0.0036,0.0048,0.0026,0.00005,0.002698444,-0.0005155,0.001795667
2004-09-17,0.002878084,0.0035,-0.0053,0.0002,0.00005,0.004616269,0,0.001688185
2004-09-20,0.005426038,-0.0051,0.0019,0.0005,0.00005,0.007169403,0,0.001693365
2004-09-21,-0.00791947,0.0066,0.0036,-0.0005,0.00005,-0.005626018,-0.000579832,0.00166362
2004-09-22,-0.001227257,-0.0137,-0.0045,0.0048,0.00005,0.000494926,-0.000067428,0.001604755
2004-09-23,-0.001108792,-0.0037,0.0036,0.0001,0.00005,0.00053271,0,0.001591502
2004-09-24,0.006200883,0.0014,-0.0022,0.0037,0.00005,0.008147019,0,0.001896136
2004-09-27,-0.003196513,-0.0071,-0.0064,0.0036,0.00005,-0.000319995,-0.000693488,0.00213303
2004-09-28,-0.000840012,0.0063,0.0061,-0.0025,0.00005,0.001235359,0,0.002025371
2004-09-29,-0.001411497,0.005,0.0067,-0.0063,0.00005,0.001169439,0,0.002530936
2004-09-30,0.00150228,0.0006,0.0009,0.0059,0.00005,0.003210602,0,0.001658322
2004-10-01,0.008341819,0.0148,0.0057,-0.0011,0.00005,0.010310371,-0.00028756,0.001630992
2004-10-04,0.001248135,0.0038,0.0035,-0.0032,0.00005,0.003026505,0,0.00172837
2004-10-05,0.00367163,-0.0011,-0.0017,0.0008,0.00005,0.006333576,-0.00023868,0.002373266
2004-10-06,0.005919861,0.0069,0.0011,0.0011,0.00005,0.008229553,0.000110916,0.002370608
2004-10-07,0.002913735,-0.0105,-0.006,0.0037,0.00005,0.004962446,0,0.001998711
2004-10-08,0.002162783,-0.008,-0.005,0.0062,0.00005,0.003954299,0,0.001741516
2004-10-11,-0.003035036,0.0023,0.0021,-0.0045,0.00005,-0.001466771,0.000268514,0.001786779
2004-10-12,0.000227312,-0.0023,-0.0005,0.0027,0.00005,0.001886055,0,0.001608743
2004-10-13,0.003637374,-0.0075,-0.0037,-0.0028,0.00005,0.005416115,-0.000086051,0.00164269
2004-10-14,0.000439981,-0.0092,0.001,-0.0031,0.00005,0.002430916,0,0.001940935
2004-10-15,-0.001650097,0.0045,0.0027,0,0.00005,8.73E-05,0,0.001687397
2004-10-18,-0.002968185,0.0051,0.0004,-0.0078,0.00005,-0.001129753,0,0.001788432
2004-10-19,0.000750016,-0.0092,0.0017,-0.0046,0.00005,0.002826278,0,0.002026262
2004-10-20,0.0117114,0.0011,0.0046,-0.0004,0.00005,0.013585715,0,0.001824315
2004-10-21,-0.008183525,0.0037,0.0069,0.0007,0.00005,-0.005584776,-0.000604388,0.001944361
2004-10-22,-0.005942713,-0.01,-0.0065,0.0069,0.00005,-0.004072729,-0.000369597,0.001450387
2004-10-25,0.002954849,-0.0003,0.0062,0.0052,0.00005,0.004353472,-0.000140148,0.001208475
2004-10-26,-0.008544182,0.0136,-0.0066,0.0071,0.00005,-0.007046675,0,0.001447507
2004-10-27,-0.004311621,0.0139,0.0039,-0.0109,0.00005,-0.002404685,-0.00043437,0.001422566
2004-10-28,0.006178767,0.0013,-0.0031,-0.001,0.00005,0.007803567,0,0.0015748
2004-10-29,0.00141078,0.0018,-0.0055,0.0025,0.00005,0.003081234,0,0.001620454
2004-11-01,0.007769245,0.0006,0.0042,-0.0006,0.00007,0.009359028,0,0.001519783
2004-11-02,0.000490806,-0.0001,-0.0016,-0.0002,0.00007,0.001752126,0.000166799,0.001358119
2004-11-03,0.007745807,0.0117,0.0045,-0.0006,0.00007,0.009183412,0.000340944,0.001708549
2004-11-04,-0.000422777,0.0151,-0.0066,0.0025,0.00007,0.00132928,0,0.001682057
2004-11-05,0.00884342,0.0044,0.0023,-0.004,0.00007,0.010806987,0,0.001893567
2004-11-08,0.000892902,-0.0013,-0.0026,0.0004,0.00007,0.003123037,-0.00023132,0.001928815
2004-11-09,0.005786755,0.0005,0.007,-0.0007,0.00007,0.007337439,0.00012222,0.001602904
2004-11-10,-0.003709094,-0.0001,0.0046,0.0031,0.00007,-0.001981295,0.000634663,0.002292462
2004-11-11,0.002042697,0.009,0.0013,-0.0025,0.00007,0.002485843,0.001529604,0.00190275
2004-11-12,0.006064525,0.0086,0.0003,-0.0015,0.00007,0.007546547,0.00013419,0.001546212
2004-11-15,0.001052408,0.0007,0.0031,-0.0025,0.00007,0.002403998,0.00020336,0.00148495
2004-11-16,0.001724861,-0.0066,-0.002,0.003,0.00007,0.003528403,0,0.001733542
2004-11-17,0.001260433,0.0064,0.0033,-0.0013,0.00007,0.00341368,-0.000334183,0.001749064
2004-11-18,-0.00649101,0.0005,-0.002,0.0004,0.00007,-0.004485347,0,0.001935663
2004-11-19,-0.000840321,-0.0111,-0.002,0.0076,0.00007,0.002393161,-0.00137948,0.001784002
2004-11-22,0.004250128,0.006,0.0042,0.0043,0.00007,0.005484822,0.000072977,0.001237671
2004-11-23,0.003699735,0.0006,0.0028,0.0034,0.00007,0.004926997,0.0001988,0.001356062
2004-11-24,0.005888009,0.0047,0.0029,0.0012,0.00007,0.007926603,0,0.001968594
2004-11-26,0.000195779,0.0012,0.0016,0.002,0.00007,0.002317816,-0.00030814,0.001743897
2004-11-29,0.003085529,-0.0021,0.0085,-0.0018,0.00007,0.004585624,0,0.001430095
2004-11-30,0.013573723,-0.0037,0.0014,0.0016,0.00007,0.015070031,0,0.001426308
2004-12-01,0.004432924,0.0148,0.0005,-0.0075,0.00007,0.006229971,0,0.001727047
2004-12-02,-0.000497135,-0.0007,0.0013,-0.0063,0.00007,0.001748695,0,0.00217583
2004-12-03,0.003239954,0.0004,-0.0019,0.0009,0.00007,0.011661411,-0.00607324,0.002278217
2004-12-06,-0.003718037,-0.0013,-0.004,0.0003,0.00007,-0.001977927,0.0001616,0.00183171
2004-12-07,0.009477342,-0.0116,-0.0091,0.0038,0.00007,0.011635903,-0.00031758,0.001770981
2004-12-08,-0.003978379,0.0046,0.0041,-0.0044,0.00007,-0.002391006,0,0.001517373
2004-12-09,0.010450658,0.0044,-0.0079,0.0015,0.00007,0.011718308,0.000218226,0.001415876
2004-12-10,0.003801419,-0.0001,0.0046,0.0016,0.00007,0.006315381,-0.000978852,0.00146511
2004-12-13,0.002034296,0.0086,-0.0002,-0.0012,0.00007,0.003793926,0,0.00168963
2004-12-14,-0.006412725,0.0045,0.005,-0.0017,0.00007,-0.004318576,-0.000559085,0.001465064
2004-12-15,-0.003632487,0.0033,0.0034,0.0046,0.00007,-0.002222769,0.000219834,0.001559552
2004-12-16,-0.003259952,-0.0028,-0.0046,0.0028,0.00007,-0.001417835,-0.00021896,0.001553157
2004-12-17,0.000592178,-0.0055,0.0051,0.0041,0.00007,0.002131542,0,0.001469364
2004-12-20,0.002459471,-0.0013,-0.0061,0.0033,0.00007,-0.001441692,0.00517803,0.001206867
2004-12-21,-0.01004733,0.0092,0.0027,-0.0006,0.00007,-0.000321793,-0.008240736,0.001414801
2004-12-22,0.003428147,0.0039,0.0008,-0.0016,0.00007,0.005075092,-0.0004472,0.001129745
2004-12-23,0.000924729,0.0009,0.0022,-0.0023,0.00007,0.003099058,-0.00038324,0.001721089
2004-12-27,-0.002554758,-0.0045,-0.0022,0.0001,0.00007,-0.000597496,-0.000337575,0.001549687
2004-12-28,-0.001629608,0.0083,0.0075,-0.002,0.00007,0.000112987,-5.50E-05,0.001617595
2004-12-29,-0.00782599,0.0001,-0.0007,0.0003,0.00007,-0.003295358,-0.003075752,0.00138488
2004-12-30,0.006198665,0.0004,-0.0002,-0.0001,0.00007,0.012278003,-0.004584537,0.001424801
2004-12-31,-0.001113758,-0.0014,-0.0001,0.0021,0.00007,0.000311008,0,0.001354766
2005-01-03,0.007562458,-0.0097,-0.006,-0.0007,0.00008,0.008971747,0,0.001329289
2005-01-04,0.003998899,-0.013,-0.0061,0.0046,0.00008,0.005613777,0,0.001534878
2005-01-05,0.005041504,-0.0051,-0.0112,0.0001,0.00008,0.006630246,0,0.001508742
2005-01-06,-0.000418054,0.0034,-0.0015,0.0014,0.00008,0.001820175,0,0.002158229
2005-01-07,0.010459939,-0.0022,-0.0081,-0.0009,0.00008,0.012307212,0,0.001767273
2005-01-10,0.000283803,0.0042,0.0025,0.0013,0.00008,0.001876648,0,0.001512845
2005-01-11,-0.000868316,-0.0068,-0.0035,0.0037,0.00008,0.001777901,-0.001266994,0.001299223
2005-01-12,0.008643584,0.0038,-0.0004,-0.0009,0.00008,0.010327982,0,0.001604398
2005-01-13,-0.002295419,-0.0077,0.001,0.0039,0.00008,-0.000379475,0,0.001835944
2005-01-14,0.017181562,0.0066,0.0052,0.0005,0.00008,0.019328569,-0.00056442,0.001502587
2005-01-18,0.004397844,0.0097,0.0019,-0.0022,0.00008,0.00620522,0,0.001727376
2005-01-19,-0.00403806,-0.0097,-0.0016,0.0044,0.00008,-0.001568616,-0.000762526,0.001626918
2005-01-20,0.00557444,-0.0077,-0.0013,0.0002,0.00008,0.007812821,-0.000204637,0.001953744
2005-01-21,0.001904208,-0.0056,0.0032,0.0016,0.00008,0.003486707,0.000281125,0.001783624
2005-01-24,-0.001440692,-0.0049,-0.0079,0.006,0.00008,0.000463793,0,0.001824485
2005-01-25,-0.003322097,0.0034,0.0017,-0.0043,0.00008,-0.001849166,0,0.001392931
2005-01-26,-0.005057682,0.0062,0.0096,-0.0017,0.00008,-0.003344312,0,0.00163337
2005-01-27,0.001338423,0.0008,0.001,0.0015,0.00008,0.003751217,-0.000849167,0.001483627
2005-01-28,0.00495467,-0.003,-0.0026,0.0015,0.00008,0.006522463,0,0.001487793
2005-01-31,0.006811462,0.0097,0.0078,0.0014,0.00008,0.008365542,0,0.00147408
2005-02-01,-0.0012448,0.0069,-0.001,0.0022,0.00009,0.000284202,0,0.001439002
2005-02-02,0.004561526,0.0036,0.0027,0.0011,0.00009,0.006024126,0,0.0013726
2005-02-07,-0.00169576,-0.0011,0.0014,-0.0008,0.00009,-0.00069866,0.000525076,0.001432176
2005-02-08,-0.002759347,0.0008,0.0026,-0.0014,0.00009,-0.00095712,0,0.001712227
2005-02-09,0.004604224,-0.01,-0.0119,0.0077,0.00009,0.006824677,-0.00014217,0.001988283
2005-02-10,0.001466358,0.0035,-0.0037,0.001,0.00009,0.002599048,0.00055853,0.00160122
2005-02-11,0.002728893,0.0077,0.0042,-0.0031,0.00009,0.004460258,-0.000013825,0.00162754
2005-02-14,-0.002885534,0.0009,-0.0003,0.001,0.00009,-0.000304096,-0.000462021,0.002029417
2005-02-15,0.006175774,0.0028,-0.0036,0,0.00009,0.008226609,0,0.001960835
2005-02-16,-0.003681596,0.0007,0.0043,0.0036,0.00009,-0.00169921,0.000211313,0.002103699
2005-02-17,0.001359319,-0.0079,-0.0032,0.0024,0.00009,0.003251249,0,0.00180193
2005-02-18,-0.032869411,0.0001,-0.001,-0.0008,0.00009,-0.031580754,0.000326338,0.001524995
2005-02-22,0.013849966,-0.0147,-0.003,-0.001,0.00009,0.015167356,0,0.00122739
2005-02-23,0.00282037,0.0053,-0.0015,0.0014,0.00009,0.004036643,0,0.001126273
2005-02-24,0.000241127,0.0083,0.0024,-0.0026,0.00009,0.002467487,-0.000472,0.00166436
2005-02-25,0.011810729,0.0097,0.0038,0.0034,0.00009,0.01325338,0.000315004,0.001667655
2005-02-28,0.007520935,-0.0061,0.0025,0.0005,0.00009,0.009184422,-0.000114725,0.001458762
2005-03-01,0.000143404,0.0058,0.001,0.0016,0.0001,0.002029757,0,0.001786353
2005-03-02,0.0025568,-0.0001,-0.0017,-0.0002,0.0001,0.004277069,0,0.001620269
2005-03-03,0.006030152,-0.0001,0.0008,0.0052,0.0001,0.007800376,0,0.001670224
2005-03-04,0.003799945,0.0089,-0.0006,0.0022,0.0001,0.004493573,0.00083484,0.001428468
2005-03-07,-0.000516815,0.0027,-0.0036,0.0014,0.0001,0.001034222,0.000189109,0.001640146
2005-03-08,-0.007484918,-0.0054,-0.004,0.0002,0.0001,-0.005787081,0,0.001597837
2005-03-09,-0.001142078,-0.0096,0.0007,-0.0009,0.0001,0.000788406,0,0.001830484
2005-03-10,0.001478607,0.0001,-0.0084,-0.0013,0.0001,0.003343948,-0.000354835,0.001410506
2005-03-11,-0.003457065,-0.0055,0.0055,0.0042,0.0001,-0.001807787,0,0.001549278
2005-03-14,0.000892416,0.0061,-0.0025,0.0016,0.0001,0.002902337,0.000143227,0.002053148
2005-03-15,-0.011674043,-0.0067,0.0017,0.0034,0.0001,-0.009093254,-0.00066708,0.001813709
2005-03-16,-0.00016516,-0.0084,0.0024,0.0022,0.0001,0.001835227,-0.000189,0.001711387
