Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy return,dividends,tc
2004-03-23,-3.21E-03,-0.0009,0.0037,0.0002,0.00004,-0.003194714,2.15E-05,0
2004-03-24,8.05E-04,-0.0027,-0.0007,-0.0012,0.00004,0.000795685,4.96E-05,0
2004-03-25,5.63E-04,0.0168,0.0075,-0.0019,0.00004,6.15E-05,0.000541497,0
2004-03-26,1.40E-03,0,0.0032,0.0036,0.00004,0.00141834,0.000056751,3.72E-05
2004-03-29,2.35E-03,0.0134,0.0058,-0.0022,0.00004,0.00238724,0,0
2004-03-30,2.16E-04,0.0047,0.0046,0.0015,0.00004,0.000256369,0,0
2004-03-31,3.13E-03,0,0.0015,0.0022,0.00004,0.003101478,0.000064015,0
2004-04-01,2.10E-03,0.0064,0.0023,0.0004,0.00004,0.002139708,0,0
2004-04-02,5.05E-04,0.009,0.0079,0.0005,0.00004,0.000470921,0.00007375,0
2004-04-05,-7.26E-03,0.0079,0.0014,-0.004,0.00004,-0.007384661,0.000163719,0
2004-04-06,-1.84E-02,-0.0028,-0.0074,0.0019,0.00004,-0.018318883,0,0
2004-04-07,-7.85E-03,-0.005,0.0088,-0.0012,0.00004,-0.007813456,0,0
2004-04-08,4.20E-03,-0.0014,-0.0032,0.0016,0.00004,0.004191463,4.38E-05,0
2004-04-12,1.15E-03,0.005,0.0022,-0.0032,0.00004,0.001166276,2.63E-05,0
2004-04-13,-2.13E-03,-0.015,-0.0054,-0.0037,0.00004,-0.003709456,0.001623808,0
2004-04-14,-1.91E-02,-0.0021,-0.0029,-0.0044,0.00004,-0.02029084,0.001214214,0
2004-04-15,-1.38E-02,-0.0004,-0.0023,-0.0038,0.00004,-0.013797887,0.00006822,0
2004-04-16,-1.51E-04,0.0046,-0.0004,0.001,0.00004,-0.000234693,0.000123851,0
2004-04-19,1.03E-02,0.0022,0.0052,-0.0029,0.00004,0.010295796,5.84E-05,0
2004-04-20,-2.17E-03,-0.0148,-0.0023,0.0001,0.00004,-0.002454164,0.000322343,0
2004-04-21,-9.61E-03,0.006,0.0057,0,0.00004,-0.009568494,0,0
2004-04-22,-8.36E-03,0.0144,0.0015,-0.0007,0.00004,-0.008491471,0.000173894,0
2004-04-23,1.05E-03,-0.0001,-0.0028,-0.0004,0.00004,0.000977746,0.000114439,0
2004-04-26,-6.09E-03,-0.0033,0.0001,-0.0034,0.00004,-0.006356874,0.000302818,0
2004-04-27,-7.01E-03,0.0013,-0.0004,-0.0012,0.00004,-0.006969546,0,0
2004-04-28,-2.59E-03,-0.0146,-0.0092,-0.0006,0.00004,-0.002509814,0,3.65E-05
2004-04-29,-3.39E-03,-0.0086,-0.0078,-0.0076,0.00004,-0.003350581,0,0
2004-04-30,-1.38E-03,-0.0066,-0.0079,-0.0002,0.00004,-0.001446648,0.000109068,0
2004-05-03,5.70E-04,0.0085,0.0004,-0.0035,0.00003,0.000599522,0,0
2004-05-04,2.95E-03,0.0021,0.0041,0.0018,0.00003,0.002949215,0.00003065,0
2004-05-05,2.64E-03,0.0027,-0.001,-0.0019,0.00003,0.002534705,0.000137464,0
2004-05-06,-1.95E-03,-0.008,-0.0034,-0.0019,0.00003,-0.002044197,0.000122756,0
2004-05-07,-1.45E-02,-0.0148,-0.0067,-0.005,0.00003,-0.014534073,9.18E-05,0
2004-05-10,-2.61E-02,-0.0129,-0.0055,-0.0046,0.00003,-0.026153372,0.00004004,0
2004-05-11,-1.29E-02,0.0095,0.0085,0.0022,0.00003,-0.012840491,0,0
2004-05-12,1.35E-02,0.0012,-0.0022,-0.0007,0.00003,0.010622785,0.002917926,0
2004-05-13,1.00E-04,-0.0008,-0.0025,0.0001,0.00003,-0.000160258,0.000290572,0
2004-05-14,-3.65E-04,-0.0017,-0.0062,-0.0012,0.00003,-0.000594069,0.000259085,0
2004-05-17,3.35E-03,-0.0113,-0.0039,-0.003,0.00003,0.00331615,6.16E-05,0
2004-05-18,8.44E-04,0.0076,0.0038,0.0025,0.00003,0.00064397,0.000230036,0
2004-05-19,6.71E-03,-0.0019,-0.0003,0.0051,0.00003,0.006741998,0,0
2004-05-20,3.14E-03,0.0002,-0.0015,0.0015,0.00003,0.002882135,0.000287204,0
2004-05-21,3.66E-03,0.0044,0.0042,0.0001,0.00003,0.003359242,0.000327334,0
2004-05-24,3.06E-03,0.0029,0.0067,0.0052,0.00003,0.003089346,0,0
2004-05-25,1.44E-03,0.0166,0.0058,0.0007,0.00003,0.001389029,7.81E-05,0
2004-05-26,8.12E-03,0.0029,0.0014,0.0002,0.00003,0.007793876,0.000375994,1.81E-05
2004-05-27,5.98E-03,0.0051,-0.0026,-0.001,0.00003,0.006010523,0,0
2004-05-28,4.61E-03,0.0002,-0.0006,0.0013,0.00003,0.004612565,2.91E-05,0
2004-06-01,1.60E-03,0.0014,0.0069,-0.0007,0.00004,0.001644109,0,0
2004-06-02,5.85E-04,0.0031,-0.0024,-0.0015,0.00004,0.000462713,0.000162612,0
2004-06-03,-2.63E-04,-0.009,-0.0095,-0.0004,0.00004,-0.000336858,0.000114037,0
2004-06-04,-1.37E-03,0.0057,0.0038,0.0011,0.00004,-0.001574059,0.000246518,0
2004-06-07,2.75E-03,0.0157,0.0016,0.0036,0.00004,0.002790191,0,0
2004-06-08,2.33E-03,0.0008,-0.0017,-0.0008,0.00004,0.002215692,0.000154958,0
2004-06-09,-2.04E-03,-0.0104,-0.0047,-0.0004,0.00004,-0.002481419,0.000482892,0
2004-06-10,-3.70E-03,0.0036,-0.003,0.0037,0.00004,-0.004454601,0.000791045,0
2004-06-14,-3.85E-03,-0.0105,-0.0057,-0.0057,0.00004,-0.00387824,6.97E-05,0
2004-06-15,-6.50E-03,0.0071,0.0099,0.002,0.00004,-0.008534517,0.002077427,0
2004-06-16,2.16E-03,0.0014,0.0025,-0.0006,0.00004,0.002179205,1.76E-05,0
2004-06-17,-1.56E-03,-0.0014,0.0001,0.0007,0.00004,-0.001618572,0.000102918,0
2004-06-18,2.00E-04,0.0019,-0.002,0.0019,0.00004,0.000128204,0.00011203,0
2004-06-21,1.38E-03,-0.0042,0.0009,0.0013,0.00004,0.001201155,0.000215131,0
2004-06-22,-1.06E-03,0.0038,0.0024,0.0007,0.00004,-0.001257315,0.000239458,0
2004-06-23,-5.45E-04,0.009,0.0054,0.0021,0.00004,-0.000717857,0.00021332,0
2004-06-24,1.88E-03,-0.0023,-0.0001,0.0016,0.00004,0.001819266,0.000102093,0
2004-06-25,4.82E-04,-0.0023,0.0122,0.0009,0.00004,0.000508273,0.0000228,9.01E-06
2004-06-28,2.35E-03,-0.0025,-0.0006,-0.0007,0.00004,0.00183293,0.000559872,0
2004-06-29,-3.81E-03,0.0031,0.0057,-0.0007,0.00004,-0.003827622,6.00E-05,0
2004-06-30,3.81E-04,0.0048,0.0008,0.0034,0.00004,0.000391653,0.000028875,0
2004-07-01,6.21E-03,-0.0106,-0.0053,0.0054,0.00005,0.006260421,0,0
2004-07-02,6.20E-03,-0.0028,0.0018,0.0039,0.00005,0.006207816,0.00003787,0
2004-07-06,7.18E-03,-0.0094,-0.009,0.0091,0.00005,0.007074266,0.000157988,0
2004-07-07,7.28E-04,0.0015,-0.0034,0.002,0.00005,0.000647557,0.000130669,0
2004-07-08,2.59E-03,-0.0096,-0.0097,0.0025,0.00005,0.002521496,0.000113564,0
2004-07-09,1.38E-04,0.0031,0.0018,-0.0016,0.00005,2.02E-05,0.000167698,0
2004-07-12,2.82E-03,0.0004,-0.0049,0.0037,0.00005,0.002757182,0.000110003,0
2004-07-13,1.88E-03,0.0009,0.0001,0.0018,0.00005,-0.000198453,0.00213211,0
2004-07-14,-1.13E-03,-0.0033,-0.0035,0.0042,0.00005,-0.001752236,0.000673958,0
2004-07-15,-9.39E-04,-0.0032,0.0063,0.0012,0.00005,-0.000990118,0.0001008,0
2004-07-16,1.74E-03,-0.0056,-0.0075,0.0063,0.00005,0.001757832,3.26E-05,0
2004-07-19,2.80E-03,-0.0012,-0.0027,0.0055,0.00005,0.002821069,2.65E-05,0
2004-07-20,-7.62E-05,0.0083,0.0094,-0.0074,0.00005,-0.00034444,0.000318253,0
2004-07-21,-1.51E-03,-0.0149,-0.0121,0.007,0.00005,-0.001464533,0,0
2004-07-22,-5.11E-03,0.0014,-0.0043,-0.006,0.00005,-0.005254975,0.000198835,0
2004-07-23,-1.42E-03,-0.0103,-0.0041,0.0064,0.00005,-0.0014758,0.000108938,0
2004-07-26,-2.06E-04,-0.0039,-0.0069,0.0013,0.00005,-0.000441499,0.000285225,0
2004-07-27,-4.29E-03,0.011,0.0104,-0.0066,0.00005,-0.004238137,0,0
2004-07-28,-2.07E-04,-0.0009,-0.006,0.0025,0.00005,-0.000147685,0,8.97E-06
2004-07-29,3.08E-03,0.0066,0.0089,-0.0044,0.00005,0.003142388,0,8.93E-06
2004-07-30,4.71E-03,0.0014,0.0021,-0.0031,0.00005,0.004712107,4.91E-05,0
2004-08-02,4.48E-03,0.0036,-0.0045,0.002,0.00005,0.004532238,0,0
2004-08-03,1.73E-03,-0.0075,-0.009,0.0077,0.00005,0.001740237,0.000036505,0
2004-08-04,2.11E-03,-0.002,0.0006,0,0.00005,0.002025404,0.000130892,0
2004-08-05,2.95E-04,-0.0163,-0.0021,0.0046,0.00005,0.000290936,5.42E-05,0
2004-08-06,9.08E-04,-0.0159,-0.0092,0.008,0.00005,0.000937893,0.00002016,0
2004-08-09,1.14E-03,0.0002,-0.0035,0.0001,0.00005,0.001061874,0.000128511,0
2004-08-10,1.90E-03,0.0139,0.0078,-0.0044,0.00005,0.000272655,0.001678498,0
2004-08-11,2.06E-03,-0.0029,-0.0041,0.0009,0.00005,0.000701276,0.001404683,0
2004-08-12,-1.41E-03,-0.0118,-0.005,0.0032,0.00005,-0.00135749,0,0
2004-08-13,-1.43E-03,0.001,-0.0003,0.0013,0.00005,-0.001568095,0.000188828,0
2004-08-16,3.06E-03,0.014,0.0038,-0.0009,0.00005,0.003084438,2.58E-05,0
2004-08-17,2.48E-03,0.003,0.0015,-0.0053,0.00005,0.002258122,0.000275224,0
2004-08-18,1.63E-03,0.0134,0.0076,-0.0073,0.00005,0.001675424,0,0
2004-08-19,3.85E-03,-0.0038,-0.0026,0.0023,0.00005,0.003805907,9.11E-05,0
2004-08-20,2.03E-03,0.0079,0.0091,-0.0027,0.00005,0.001730905,0.000349988,0
2004-08-23,2.45E-03,-0.0032,-0.0033,-0.003,0.00005,0.002344448,0.00015473,0
2004-08-24,-1.73E-03,0.0003,0.0016,0.0015,0.00005,-0.001705063,0.00002173,0
2004-08-25,1.02E-03,0.0084,0.0013,-0.0047,0.00005,0.000993753,7.72E-05,0
2004-08-26,2.55E-03,-0.0005,-0.0049,0.0039,0.00005,0.00254396,0.000068,8.89E-06
2004-08-27,3.78E-03,0.0033,0.0051,-0.0026,0.00005,0.003499919,0.000341301,8.85E-06
2004-08-30,2.28E-03,-0.0086,-0.0044,0.0035,0.00005,0.002333409,0,0
2004-08-31,2.19E-03,0.0048,0.0004,0.0015,0.00005,0.001973413,0.00026376,0
2004-09-01,2.91E-03,0.003,0.0057,-0.0039,0.00005,0.002958138,0,0
2004-09-02,2.01E-03,0.0109,0.0027,-0.0026,0.00005,0.00202045,0.000034615,0
2004-09-03,-6.11E-05,-0.0045,-0.0025,0.004,0.00005,-0.000198016,0.000186938,0
2004-09-07,2.94E-04,0.0073,0.0033,-0.0002,0.00005,-0.000276877,0.000621194,0
2004-09-08,1.89E-03,-0.0048,-0.0034,0.0002,0.00005,0.001705982,0.000229315,0
2004-09-09,-6.48E-05,0.0034,0.0121,-0.0029,0.00005,-1.48E-05,0,0
2004-09-10,1.43E-03,0.0053,0.0017,-0.0058,0.00005,0.000873906,0.000604376,0
2004-09-13,3.53E-03,0.003,0.0046,-0.0048,0.00005,0.001945302,0.001633172,0
2004-09-14,1.49E-04,0.0019,-0.0047,-0.0009,0.00005,-6.72E-05,0.000265878,0
2004-09-15,-2.65E-04,-0.0067,0.0013,0.004,0.00005,-0.000441785,0.000226297,0
2004-09-16,-5.70E-04,0.0036,0.0048,0.0026,0.00005,-0.000624433,0.000104593,0
2004-09-17,2.82E-03,0.0035,-0.0053,0.0002,0.00005,0.002767963,0.000102939,0
2004-09-20,1.74E-03,-0.0051,0.0019,0.0005,0.00005,0.001492036,0.000294609,0
2004-09-21,2.17E-06,0.0066,0.0036,-0.0005,0.00005,-0.000404199,0.00045637,0
2004-09-22,6.71E-05,-0.0137,-0.0045,0.0048,0.00005,0.000117117,0,0
2004-09-23,-5.24E-05,-0.0037,0.0036,0.0001,0.00005,-2.37E-05,2.13E-05,0
2004-09-24,-3.05E-05,0.0014,-0.0022,0.0037,0.00005,-0.000511524,0.000531068,0
2004-09-27,1.02E-03,-0.0071,-0.0064,0.0036,0.00005,0.001069185,0,0
2004-09-28,-3.72E-04,0.0063,0.0061,-0.0025,0.00005,-0.00031359,0,8.81E-06
2004-09-29,1.20E-03,0.005,0.0067,-0.0063,0.00005,0.001245695,0,0
2004-09-30,2.89E-05,0.0006,0.0009,0.0059,0.00005,-1.37E-06,8.03E-05,0
2004-10-01,1.73E-04,0.0148,0.0057,-0.0011,0.00005,0.000222661,0,0
2004-10-04,2.48E-03,0.0038,0.0035,-0.0032,0.00005,0.002296288,0.000232623,0
2004-10-05,9.04E-04,-0.0011,-0.0017,0.0008,0.00005,0.000869536,8.45E-05,0
2004-10-06,8.59E-04,0.0069,0.0011,0.0011,0.00005,0.000908723,0,0
2004-10-07,1.55E-03,-0.0105,-0.006,0.0037,0.00005,0.00159519,0,0
2004-10-08,4.09E-04,-0.008,-0.005,0.0062,0.00005,0.000281889,0.000177103,0
2004-10-11,1.72E-03,0.0023,0.0021,-0.0045,0.00005,0.001750815,2.41E-05,0
2004-10-12,3.23E-03,-0.0023,-0.0005,0.0027,0.00005,0.000598721,0.002680697,0
2004-10-13,-2.63E-04,-0.0075,-0.0037,-0.0028,0.00005,-0.000213221,0,0
2004-10-14,-1.83E-03,-0.0092,0.001,-0.0031,0.00005,-0.001894322,0.000114615,0
2004-10-15,-1.23E-03,0.0045,0.0027,0,0.00005,-0.001206533,2.98E-05,0
2004-10-18,1.50E-03,0.0051,0.0004,-0.0078,0.00005,0.001524523,2.40E-05,0
2004-10-19,5.58E-05,-0.0092,0.0017,-0.0046,0.00005,0.000105781,0,0
2004-10-20,-2.54E-04,0.0011,0.0046,-0.0004,0.00005,-0.000471913,0.000267755,0
2004-10-21,4.24E-04,0.0037,0.0069,0.0007,0.00005,0.000190635,0.000283715,0
2004-10-22,-5.33E-04,-0.01,-0.0065,0.0069,0.00005,-0.000584345,0.000101255,0
2004-10-25,4.48E-05,-0.0003,0.0062,0.0052,0.00005,4.72E-05,0.0000476,0
2004-10-26,-6.71E-04,0.0136,-0.0066,0.0071,0.00005,-0.000881881,0.000260561,0
2004-10-27,8.70E-04,0.0139,0.0039,-0.0109,0.00005,0.00093775,0,1.75E-05
2004-10-28,2.04E-03,0.0013,-0.0031,-0.001,0.00005,0.002091417,0,0
2004-10-29,1.32E-03,0.0018,-0.0055,0.0025,0.00005,0.001371654,0,0
2004-11-01,2.41E-03,0.0006,0.0042,-0.0006,0.00007,0.002403307,7.27E-05,0
2004-11-02,9.56E-04,-0.0001,-0.0016,-0.0002,0.00007,0.000845611,0.000180615,0
2004-11-03,4.13E-03,0.0117,0.0045,-0.0006,0.00007,0.004147206,5.07E-05,0
2004-11-04,1.92E-03,0.0151,-0.0066,0.0025,0.00007,0.001986112,0,0
2004-11-05,2.41E-03,0.0044,0.0023,-0.004,0.00007,0.002444578,0.000035,0
2004-11-08,-1.10E-02,-0.0013,-0.0026,0.0004,0.00007,-0.011016599,6.86E-05,0
2004-11-09,-6.74E-03,0.0005,0.007,-0.0007,0.00007,-0.008090559,0.001420935,0
2004-11-10,1.09E-03,-0.0001,0.0046,0.0031,0.00007,-0.000609625,0.001769614,0
2004-11-11,3.30E-03,0.009,0.0013,-0.0025,0.00007,0.003351556,1.75E-05,0
2004-11-12,4.18E-03,0.0086,0.0003,-0.0015,0.00007,0.003982389,0.000269814,0
2004-11-15,4.51E-03,0.0007,0.0031,-0.0025,0.00007,0.004556252,2.37E-05,0
2004-11-16,2.22E-03,-0.0066,-0.002,0.003,0.00007,0.002230415,5.64E-05,0
2004-11-17,1.24E-03,0.0064,0.0033,-0.0013,0.00007,0.001312879,0,0
2004-11-18,1.25E-03,0.0005,-0.002,0.0004,0.00007,0.00094769,0.000372867,0
2004-11-19,9.90E-04,-0.0111,-0.002,0.0076,0.00007,0.000312417,0.000747998,0
2004-11-22,-2.82E-03,0.006,0.0042,0.0043,0.00007,-0.003072026,0.000321929,0
2004-11-23,-6.95E-04,0.0006,0.0028,0.0034,0.00007,-0.00070938,8.41E-05,0
2004-11-24,1.99E-03,0.0047,0.0029,0.0012,0.00007,0.001810105,0.000255721,8.70E-06
2004-11-26,2.54E-03,0.0012,0.0016,0.002,0.00007,0.002610646,0,0
2004-11-29,4.68E-04,-0.0021,0.0085,-0.0018,0.00007,0.00053781,0,0
2004-11-30,-2.89E-03,-0.0037,0.0014,0.0016,0.00007,-0.002918815,0.00009648,0
2004-12-01,-1.89E-03,0.0148,0.0005,-0.0075,0.00007,-0.001816389,0,0
2004-12-02,1.11E-03,-0.0007,0.0013,-0.0063,0.00007,0.000454903,0.000726694,0
2004-12-03,-2.04E-03,0.0004,-0.0019,0.0009,0.00007,-0.002139993,0.000169117,0
2004-12-06,4.19E-03,-0.0013,-0.004,0.0003,0.00007,0.00418414,0.00007848,0
2004-12-07,-6.54E-04,-0.0116,-0.0091,0.0038,0.00007,-0.000634741,5.10E-05,0
2004-12-08,-1.84E-03,0.0046,0.0041,-0.0044,0.00007,-0.001997794,0.000228048,0
2004-12-09,1.27E-03,0.0044,-0.0079,0.0015,0.00007,0.000721411,0.000613593,0
2004-12-10,-1.08E-03,-0.0001,0.0046,0.0016,0.00007,-0.001086958,7.80E-05,0
2004-12-13,2.97E-03,0.0086,-0.0002,-0.0012,0.00007,0.000589649,0.002445891,0
2004-12-14,-5.97E-04,0.0045,0.005,-0.0017,0.00007,-0.000820497,0.000293988,0
2004-12-15,7.18E-04,0.0033,0.0034,0.0046,0.00007,7.33E-05,0.000714464,0
2004-12-16,1.04E-03,-0.0028,-0.0046,0.0028,0.00007,0.00092051,0.00018846,0
2004-12-17,-2.41E-03,-0.0055,0.0051,0.0041,0.00007,-0.002889546,0.00054604,0
2004-12-20,1.63E-03,-0.0013,-0.0061,0.0033,0.00007,0.0008025,0.000896748,0
2004-12-21,6.04E-04,0.0092,0.0027,-0.0006,0.00007,-4.51E-05,0.000718811,0
2004-12-22,1.86E-03,0.0039,0.0008,-0.0016,0.00007,0.00159049,0.000337514,0
2004-12-23,1.75E-03,0.0009,0.0022,-0.0023,0.00007,0.001646768,0.000192186,1.72E-05
2004-12-27,1.37E-03,-0.0045,-0.0022,0.0001,0.00007,0.001355487,8.79E-05,0
2004-12-28,4.64E-04,0.0083,0.0075,-0.002,0.00007,-0.00068972,0.001223393,0
2004-12-29,1.97E-03,0.0001,-0.0007,0.0003,0.00007,0.000699521,0.001336826,0
2004-12-30,-3.78E-04,0.0004,-0.0002,-0.0001,0.00007,-0.00033872,3.05E-05,0
2004-12-31,3.48E-03,-0.0014,-0.0001,0.0021,0.00007,0.003518972,2.85E-05,0
2005-01-03,2.71E-03,-0.0097,-0.006,-0.0007,0.00008,0.002689418,0.000099145,0
2005-01-04,-5.86E-05,-0.013,-0.0061,0.0046,0.00008,-4.53E-05,6.67E-05,0
2005-01-05,-4.82E-03,-0.0051,-0.0112,0.0001,0.00008,-0.00478018,4.89E-05,8.58E-06
2005-01-06,-1.75E-03,0.0034,-0.0015,0.0014,0.00008,-0.001670433,0,0
2005-01-07,2.85E-03,-0.0022,-0.0081,-0.0009,0.00008,0.002746741,0.000181364,0
2005-01-10,3.92E-03,0.0042,0.0025,0.0013,0.00008,0.002349139,0.001651503,0
2005-01-11,1.07E-03,-0.0068,-0.0035,0.0037,0.00008,0.001147479,0,0
2005-01-12,-5.82E-04,0.0038,-0.0004,-0.0009,0.00008,-0.000501712,0,0
2005-01-13,-6.78E-04,-0.0077,0.001,0.0039,0.00008,-0.000950383,0.000352735,0
2005-01-14,6.58E-04,0.0066,0.0052,0.0005,0.00008,0.000234791,0.000503623,0
2005-01-18,-6.19E-06,0.0097,0.0019,-0.0022,0.00008,-7.34E-05,0.000147206,0
2005-01-19,3.39E-03,-0.0097,-0.0016,0.0044,0.00008,0.003404536,6.43E-05,0
2005-01-20,-1.31E-03,-0.0077,-0.0013,0.0002,0.00008,-0.001633252,0.000403566,0
2005-01-21,-7.07E-04,-0.0056,0.0032,0.0016,0.00008,-0.000723003,9.60E-05,0
2005-01-24,4.10E-04,-0.0049,-0.0079,0.006,0.00008,0.000465835,0.00002379,0
2005-01-25,-4.37E-04,0.0034,0.0017,-0.0043,0.00008,-0.000378334,2.10E-05,0
2005-01-26,-1.08E-03,0.0062,0.0096,-0.0017,0.00008,-0.001254468,0.000254131,0
2005-01-27,7.64E-04,0.0008,0.001,0.0015,0.00008,0.000852839,0,8.55E-06
2005-01-28,2.07E-03,-0.003,-0.0026,0.0015,0.00008,0.002107219,0.000038086,0
2005-01-31,2.91E-03,0.0097,0.0078,0.0014,0.00008,0.002987309,0,0
2005-02-01,2.67E-03,0.0069,-0.001,0.0022,0.00009,0.002716044,4.61E-05,0
2005-02-02,2.53E-03,0.0036,0.0027,0.0011,0.00009,0.002338538,0.000280167,0
2005-02-03,2.82E-03,-0.0027,-0.002,0.0036,0.00009,0.002877144,0.000032655,0
2005-02-04,2.47E-03,0.0112,0.0019,-0.0046,0.00009,0.002491123,0.00006948,0
2005-02-07,3.85E-03,-0.0011,0.0014,-0.0008,0.00009,0.003862014,8.29E-05,0
2005-02-08,1.07E-03,0.0008,0.0026,-0.0014,0.00009,0.00109337,6.85E-05,0
2005-02-09,6.70E-04,-0.01,-0.0119,0.0077,0.00009,0.000210654,0.000549722,0
2005-02-10,5.16E-04,0.0035,-0.0037,0.001,0.00009,0.000383021,0.000223368,0
2005-02-11,2.19E-03,0.0077,0.0042,-0.0031,0.00009,0.000190202,0.002094668,0
2005-02-14,-2.02E-05,0.0009,-0.0003,0.001,0.00009,-1.43E-05,8.41E-05,0
2005-02-15,-2.15E-05,0.0028,-0.0036,0,0.00009,-0.000166992,0.000235461,0
2005-02-16,-5.24E-04,0.0007,0.0043,0.0036,0.00009,-0.000434137,0,0
2005-02-17,-2.04E-03,-0.0079,-0.0032,0.0024,0.00009,-0.00238305,0.000428306,0
2005-02-18,-3.12E-03,0.0001,-0.001,-0.0008,0.00009,-0.003192134,0.000159352,0
2005-02-22,-6.49E-03,-0.0147,-0.003,-0.001,0.00009,-0.006446483,4.56E-05,0
2005-02-23,-3.63E-03,0.0053,-0.0015,0.0014,0.00009,-0.003687703,0.000143604,0
2005-02-24,4.45E-03,0.0083,0.0024,-0.0026,0.00009,0.004303453,0.000252839,1.69E-05
2005-02-25,2.80E-03,0.0097,0.0038,0.0034,0.00009,0.002867236,0.000023335,0
2005-02-28,5.14E-03,-0.0061,0.0025,0.0005,0.00009,0.005229321,0,0
2005-03-01,-1.98E-03,0.0058,0.001,0.0016,0.0001,-0.001900152,0.000023655,0
2005-03-02,2.07E-03,-0.0001,-0.0017,-0.0002,0.0001,0.002058591,0.000113801,0
2005-03-03,9.71E-04,-0.0001,0.0008,0.0052,0.0001,0.000989481,0.000081345,0
2005-03-04,8.27E-04,0.0089,-0.0006,0.0022,0.0001,0.000605295,0.000322156,0
2005-03-07,1.01E-03,0.0027,-0.0036,0.0014,0.0001,0.001016079,9.43E-05,0
2005-03-08,1.33E-03,-0.0054,-0.004,0.0002,0.0001,0.001377385,0.000054048,0
2005-03-09,-1.41E-03,-0.0096,0.0007,-0.0009,0.0001,-0.001820641,0.000511087,0
2005-03-10,-7.14E-03,0.0001,-0.0084,-0.0013,0.0001,-0.007489966,0.000447187,0
2005-03-11,-1.55E-03,-0.0055,0.0055,0.0042,0.0001,-0.003486931,0.00203647,0
2005-03-14,-7.02E-03,0.0061,-0.0025,0.0016,0.0001,-0.007232488,0.00031344,0
2005-03-15,-2.97E-03,-0.0067,0.0017,0.0034,0.0001,-0.002914237,0.00004818,0
2005-03-16,-5.77E-03,-0.0084,0.0024,0.0022,0.0001,-0.005858693,0.000191458,0
2005-03-17,-7.00E-03,0.0019,0.0003,0.005,0.0001,-0.007159231,0.000254306,0
2005-03-18,1.53E-03,-0.0013,-0.0032,0.0002,0.0001,0.001541993,8.44E-05,0
2005-03-21,-2.24E-03,-0.0038,0.0036,-0.0023,0.0001,-0.002591658,0.000449933,0
2005-03-22,-7.88E-03,-0.0092,0.0069,-0.0013,0.0001,-0.007780282,0,0
2005-03-23,-1.11E-02,-0.0012,-0.0087,-0.0052,0.0001,-0.011032056,2.10E-05,0
2005-03-24,-9.74E-03,0.0001,0.0046,-0.0008,0.0001,-0.010143625,0.000501987,0
2005-03-28,2.26E-03,0.0015,-0.002,0.0001,0.0001,0.002355018,0,0
2005-03-29,-5.12E-03,-0.0086,-0.0082,0.0014,0.0001,-0.004998192,0,2.51E-05
2005-03-30,-1.82E-03,0.0135,0.0015,-0.0019,0.0001,-0.001722596,0,0
2005-03-31,9.83E-03,0,-0.0006,0.0064,0.0001,0.00975494,0.00017809,0
2005-04-01,9.31E-03,-0.0064,0.0001,0.0041,0.0001,0.009406803,0,0
2005-04-04,1.82E-04,0.0029,0.0001,0.0018,0.0001,0.000100045,0.000181964,0
2005-04-05,-4.14E-04,0.004,-0.0014,-0.0031,0.0001,-0.000433885,0.000119574,0
2005-04-06,1.40E-03,0.0022,-0.0011,0.0006,0.0001,0.001498986,0,0
2005-04-07,1.29E-03,0.0057,-0.0001,-0.0022,0.0001,0.001390074,0,0
2005-04-08,1.58E-04,-0.0088,-0.0045,0.0005,0.0001,0.000127583,0.000130487,0
2005-04-11,-1.94E-03,-0.0009,-0.0066,0.0012,0.0001,-0.002034556,0.000193144,0
2005-04-12,-2.14E-03,0.0056,0.0023,-0.0004,0.0001,-0.002173007,0.000132172,0
2005-04-13,3.33E-03,-0.0122,-0.0031,-0.0012,0.0001,0.000788644,0.002638493,0
2005-04-14,-3.39E-03,-0.011,-0.0054,-0.0015,0.0001,-0.00339973,0.000108399,0
2005-04-15,-5.43E-03,-0.0159,-0.0014,-0.0035,0.0001,-0.005364324,0.000030345,0
2005-04-18,-4.28E-03,0.0029,0.0032,0.0017,0.0001,-0.004204017,2.39E-05,0
2005-04-19,2.37E-03,0.0075,0.0082,0.0011,0.0001,0.002473647,0,0
2005-04-20,5.31E-03,-0.0135,-0.0023,0.0009,0.0001,0.004927869,0.000482172,0
2005-04-21,-1.41E-03,0.0187,0.0037,-0.006,0.0001,-0.001423327,0.000114192,0
2005-04-22,1.79E-03,-0.0083,-0.0087,0.0045,0.0001,0.001790016,0.000096131,0
2005-04-25,1.34E-03,0.0093,0.0007,0.0003,0.0001,0.001182834,0.000254664,0
2005-04-26,1.03E-03,-0.0088,-0.0049,0,0.0001,0.001129408,0,0
2005-04-27,-4.02E-04,0.003,-0.0053,-0.0016,0.0001,-0.000284954,0,1.66E-05
2005-04-28,1.71E-03,-0.012,-0.0098,0.004,0.0001,0.001806926,0,0
2005-04-29,5.88E-04,0.0104,-0.0041,-0.0004,0.0001,0.000687775,0,0
2005-05-02,9.18E-04,0.0052,0.0046,0.0006,0.00011,0.001005117,0.00002313,0
2005-05-03,6.05E-04,-0.0004,0.0003,-0.0037,0.00011,0.000630314,8.44E-05,0
2005-05-04,2.10E-03,0.0128,0.0024,0.004,0.00011,0.002096513,0.000113323,0
